Mood,track_acousticness,track_danceability,track_energy,track_instrumentalness,track_liveness,track_speechiness,track_tempo,track_valence
Angry,0.031305531,0.133967864,0.644711555,0.618110299,0.047163582,0.036242349,0.365817582,0.214473377
Angry,0.000150856,0.169740843,0.673521268,0.604849883,0.22242109,0.058527112,0.310606556,0.048381277
Angry,0.007346221,0.175916017,0.687989273,0.581617402,0.149433401,0.055563212,0.362230906,0.027617119
Angry,0.000128081,0.135451178,0.629894584,0.60656986,0.075977256,0.03817017,0.442190266,0.119151349
Exciting,0.099355702,0.356255934,0.515716609,0.574382486,0.063217056,0.052663007,0.207313377,0.466457573
Exciting,0.307013008,0.410042625,0.31540246,0.621839796,0.164657092,0.074169232,0.22026082,0.412694503
Cheerful Vocals,0.541940319,0.310550169,0.304120507,4.60E-09,0.082665661,0.547602924,0.395910496,0.232211769
Cheerful Vocals,0.495345508,0.37468756,0.212231789,0.000730097,0.148410189,0.572468642,0.22974724,0.408251723
Sober,0.269917337,0.172280051,0.04848021,0.813670835,0.103585393,0.025859882,0.463307312,0.083673917
Happy,0.021835953,0.107612154,0.547396344,0.032263203,0.055533684,0.207649579,0.703682731,0.381952116
Cheerful Instrumental,0.479129506,0.32978808,0.422565215,0.419513903,0.0621652,0.361088618,0.289087588,0.298831603
Cheerful Vocals,0.558946842,0.36563536,0.445993515,7.44E-06,0.084357039,0.336604207,0.241585074,0.419758437
Cheerful Instrumental,0.589668227,0.287428079,0.291551324,0.445415408,0.068596737,0.207554045,0.408252524,0.26800206
Cheerful Vocals,0.461819904,0.321540269,0.352201455,4.78E-06,0.10312281,0.301151535,0.451314286,0.504259082
Happy,0.154743575,0.569274421,0.515180064,0.271767386,0.264592496,0.087227126,0.264715565,0.406227718
Cheerful Vocals,0.560071579,0.563365235,0.357910525,0.003356868,0.096790695,0.221360227,0.226436332,0.362196112
Cheerful Instrumental,0.502347843,0.296707563,0.352328041,0.35357103,0.232041267,0.200859645,0.24618786,0.505635774
Cheerful Vocals,0.360313425,0.405810659,0.285241589,0.007214316,0.110338005,0.309704078,0.474956094,0.538890297
Cheerful Instrumental,0.465141335,0.290654055,0.384565582,0.458392947,0.063142152,0.093029994,0.271202296,0.504932452
Happy,0.413156212,0.269844181,0.502770115,0.102453491,0.112393244,0.13576425,0.213467593,0.645429291
Happy,0.099014919,0.388978665,0.412033421,0.297004178,0.293606197,0.163681283,0.516904445,0.448020373
Cheerful Vocals,0.455565566,0.351749342,0.344623085,0.008192237,0.255613672,0.386859874,0.285962536,0.503117033
Happy,0.446022909,0.459414928,0.588084631,0.05179948,0.112584721,0.213897028,0.287062963,0.317241811
Happy,0.124256682,0.445126909,0.451797769,2.37E-05,0.05522965,0.283015063,0.510431482,0.488480245
Happy,0.252498101,0.580375852,0.275837931,0.050522689,0.065043711,0.119409213,0.236629323,0.668046999
Cheerful Vocals,0.460749121,0.429982957,0.113425565,1.66E-06,0.071220896,0.576696142,0.423839557,0.269571361
Cheerful Vocals,0.453583735,0.389647168,0.125013882,1.06E-07,0.200096311,0.60853167,0.201380954,0.419410054
Angry,1.44E-05,0.11698904,0.673203571,0.62080698,0.094568014,0.055057578,0.278215822,0.241517536
Angry,0.000292876,0.19876098,0.63717633,0.634810156,0.044203589,0.054495677,0.266555001,0.274847363
Angry,0.00595143,0.103008923,0.617895222,0.662981712,0.047976586,0.057500677,0.400982769,0.040239585
Angry,0.012622422,0.160936512,0.608796397,0.631439574,0.357367448,0.032092138,0.255232811,0.103469509
Cheerful Instrumental,0.513734994,0.134773422,0.285493359,0.621412922,0.068456386,0.025397972,0.43088992,0.243422564
Angry,0.000877966,0.32371592,0.504976931,0.665698314,0.0185322,0.051877672,0.424006191,0.119311776
Angry,4.84E-06,0.119159928,0.607569746,0.554593073,0.053634762,0.071955065,0.542988488,0.0787129
Angry,7.69E-05,0.206319407,0.582067832,0.697614138,0.084833384,0.027346631,0.338555635,0.096950456
Angry,0.038106651,0.054734526,0.646543255,0.585782131,0.072239882,0.085968916,0.470456305,0.021324615
Angry,6.24E-06,0.252079753,0.652774662,0.592530831,0.234548716,0.040465342,0.203628447,0.24725122
Angry,0.000128973,0.166705663,0.785214123,0.317351766,0.102430229,0.06921934,0.478536981,0.10322273
Angry,0.002409681,0.209335027,0.569384561,0.534450162,0.055925576,0.026482553,0.444457435,0.38074385
Angry,0.004898633,0.097218609,0.657374935,0.618478526,0.058113543,0.06473569,0.398928037,0.095684801
Exciting,0.010920948,0.508951938,0.460598842,0.604999027,0.064672572,0.121245934,0.220005116,0.308849756
Cheerful Vocals,0.728398766,0.501205759,0.18105014,0.006664286,0.085034735,0.044941068,0.291160211,0.302290564
Cheerful Vocals,0.764827707,0.434374019,0.077010644,0.107598939,0.086566411,0.026287527,0.267485024,0.35932799
Cheerful Vocals,0.787699856,0.460144204,0.124798916,0.08481083,0.136414415,0.024686005,0.335282527,0.11574082
Cheerful Instrumental,0.578025683,0.421631018,0.191343266,0.454864017,0.067964129,0.028784221,0.293318678,0.39130113
Cheerful Vocals,0.663110085,0.376071321,0.238102189,0.237445783,0.075536028,0.026543195,0.369121934,0.403882396
Cheerful Vocals,0.550369823,0.429006074,0.205741878,0.063843422,0.056108652,0.24597945,0.299212502,0.55987405
Cheerful Vocals,0.597795777,0.376794597,0.178159346,0.001706602,0.083160592,0.357599282,0.270726096,0.510721867
Cheerful Vocals,0.805560469,0.326116155,0.097715291,0.000645634,0.224335286,0.094242715,0.194658273,0.371580456
Sober,0.626810159,0.345327604,0.145293462,0.457215576,0.220096884,0.254936511,0.241719158,0.29298154
Cheerful Instrumental,0.565062992,0.30516404,0.317000647,0.525045096,0.155029459,0.1459865,0.267208027,0.307685942
Cheerful Instrumental,0.56539552,0.319136102,0.313299586,0.51802564,0.10248732,0.029385212,0.208165442,0.396576434
Cheerful Vocals,0.642812938,0.396525161,0.210323612,0.114570703,0.077172576,0.26331884,0.313921538,0.44537367
Sober,0.633688195,0.228896405,0.176061583,0.63014982,0.144858488,0.031573665,0.308900891,0.023634559
Angry,0.000157041,0.355637799,0.307076632,0.793226065,0.096669393,0.032175905,0.364283876,0.083277128
Cheerful Instrumental,0.566058847,0.328807287,0.411095092,0.554172715,0.083737084,0.017109872,0.181980932,0.234381892
Cheerful Instrumental,0.502333392,0.356049689,0.261181618,0.483574165,0.097729337,0.015410955,0.267275813,0.487447527
Cheerful Instrumental,0.536917821,0.309774424,0.32189933,0.533363018,0.070040988,0.058832266,0.182059173,0.431452494
Cheerful Instrumental,0.52578845,0.314479125,0.420134349,0.537923511,0.108538805,0.017342364,0.239336392,0.299017512
Cheerful Instrumental,0.570363997,0.264738031,0.356883729,0.544192025,0.106677476,0.016392385,0.231035046,0.340678356
Sober,0.523245225,0.251001055,0.057649047,0.698623805,0.28015928,0.039925808,0.301564313,0.028105933
Cheerful Instrumental,0.570615752,0.264487291,0.474526806,0.551108904,0.064382967,0.041872144,0.249818989,0.08508497
Angry,0.301786871,0.198532061,0.425994982,0.630478622,0.056797506,0.056202612,0.520259462,0.116103791
Cheerful Instrumental,0.526841012,0.255655694,0.546901533,0.501383784,0.169129634,0.036324512,0.275807985,0.024441382
Cheerful Instrumental,0.528367448,0.184007194,0.459953836,0.554751724,0.057856654,0.044272854,0.400183436,0.046988558
Angry,0.056897618,0.274637301,0.569635101,0.713807453,0.117942479,0.02806819,0.239150046,0.124260974
Sober,0.864250004,0.135226718,0.034686464,0.319740648,0.163909078,0.037350101,0.319614698,0.030555867
Cheerful Vocals,0.740155717,0.564884185,0.168440969,0.025179789,0.090169375,0.028221094,0.237378808,0.196960262
Sober,0.579020461,0.429487773,0.058702007,0.55017786,0.033896074,0.179245051,0.348170573,0.140119504
Sober,0.660306503,0.217087488,0.230098187,0.598992568,0.053196344,0.029825095,0.31503943,0.046495618
Sober,0.655319683,0.323610003,0.063308067,0.631594265,0.080850941,0.025347379,0.185369548,0.146192401
Sober,0.579034434,0.378963851,0.208580398,0.606326079,0.121397137,0.028559666,0.306151408,0.026207306
Sober,0.698984744,0.089357489,0.058553157,0.583192763,0.07499675,0.032706369,0.390768405,0.02234123
Sober,0.666786007,0.199712787,0.2845975,0.544824203,0.355466552,0.023715857,0.100369029,0.026253046
Sober,0.589931694,0.365288887,0.235807668,0.56354735,0.068171442,0.019796356,0.339854042,0.157523781
Sober,0.66851894,0.110562731,0.081443042,0.655310522,0.040283406,0.035388593,0.310649335,0.073589029
Sober,0.544486537,0.487524162,0.12510589,0.529798961,0.061430605,0.030691512,0.248516918,0.320998181
Sober,0.614986362,0.409434861,0.142171224,0.591613095,0.059586602,0.020709613,0.280282993,0.037391853
Cheerful Vocals,0.720338337,0.357330623,0.324288331,0.17839004,0.136771907,0.035165569,0.441183218,0.0430787
Sober,0.552502386,0.383486821,0.2127831,0.647757848,0.114927399,0.026586521,0.243118704,0.098945647
Sober,0.627442963,0.200741328,0.129952098,0.693197161,0.069334052,0.026351243,0.232679643,0.094694142
Sober,0.55328319,0.357513025,0.069730612,0.570140441,0.098610577,0.021844459,0.462073445,0.111474543
Sober,0.523982271,0.249083907,0.312887326,0.703886132,0.080312641,0.023813133,0.153614193,0.198572694
Exciting,0.20555797,0.34071388,0.266111515,0.647740261,0.067783617,0.02694265,0.491523737,0.323049655
Angry,0.020976707,0.096363993,0.245305625,0.767468597,0.199740409,0.035558162,0.442245637,0.323031336
Angry,0.357420362,0.171287835,0.594097037,0.612201773,0.071868871,0.025558836,0.329548224,0.027357651
Sober,0.638937144,0.088874237,0.035322219,0.708383793,0.074926696,0.030010205,0.266821634,0.05565099
Sober,0.414711819,0.207667094,0.222824618,0.682592326,0.120090502,0.028018903,0.481387343,0.149548753
Cheerful Vocals,0.666906808,0.592631929,0.143733458,0.309341757,0.101250444,0.029541206,0.199101174,0.192107948
Cheerful Vocals,0.827912834,0.370138441,0.042776339,7.86E-09,0.088694947,0.033879284,0.234952941,0.33393199
Cheerful Vocals,0.7062593,0.516924874,0.210450048,0.037501994,0.086922488,0.023574663,0.240889731,0.349502086
Cheerful Vocals,0.780620431,0.539674002,0.113194082,0.189684691,0.060002397,0.023650788,0.201909492,0.075255844
Cheerful Vocals,0.606211296,0.477761865,0.271384296,4.28E-10,0.074508581,0.227236773,0.298081105,0.429606337
Angry,0.038099761,0.492267574,0.260951012,0.770647574,0.080020125,0.0247929,0.278792975,0.09738839
Cheerful Vocals,0.731274707,0.526086798,0.144805151,0.11971014,0.088620265,0.029312782,0.376554041,0.051625563
Cheerful Vocals,0.672351834,0.464026808,0.091893528,0,0.337620784,0.061901906,0.339308403,0.302039534
Cheerful Vocals,0.670953704,0.571228836,0.133039368,0.000479537,0.082633218,0.032620164,0.306437629,0.322525496
Sober,0.693589886,0.523954307,0.136218348,0.409136885,0.101443599,0.036333423,0.202368325,0.076763695
Sober,0.541485569,0.384220234,0.218094587,0.670788271,0.070703351,0.02772054,0.225687381,0.070312525
Sober,0.59228603,0.376859448,0.200174656,0.632466595,0.073369947,0.028603172,0.241094249,0.052560452
Sober,0.612601534,0.340979738,0.202319211,0.635887618,0.100335016,0.027132551,0.183166762,0.137159395
Cheerful Instrumental,0.514058886,0.401385282,0.346827365,0.572447669,0.060116084,0.019964532,0.306089547,0.170130612
Sober,0.590798331,0.204966162,0.151475611,0.555278977,0.390679747,0.01668032,0.344606933,0.077483968
Sober,0.697502538,0.256391381,0.155796375,0.587418947,0.120790575,0.025471681,0.18183717,0.173540238
Sober,0.581979669,0.244557418,0.15996212,0.556085194,0.394274365,0.02271717,0.289013556,0.164850029
Sober,0.605555319,0.188041546,0.241303661,0.557148933,0.420700451,0.016956339,0.186137001,0.131823266
Sober,0.619614416,0.178844237,0.215409726,0.549281776,0.427381546,0.018851454,0.224551013,0.050471522
Sober,0.601335614,0.228670384,0.2056541,0.567912738,0.416029772,0.017766439,0.21763833,0.022890775
Sober,0.579848322,0.250702415,0.251321693,0.538672122,0.389999087,0.021898648,0.305198678,0.043230801
Sober,0.629496844,0.207221187,0.259796517,0.612187339,0.226912043,0.019703259,0.223596607,0.129045722
Cheerful Instrumental,0.532549534,0.249455028,0.368407905,0.506501639,0.396969917,0.04419546,0.23647974,0.21548519
Angry,0.000183709,0.060864284,0.597275911,0.557835083,0.036964518,0.031871971,0.490377693,0.292445775
Cheerful Instrumental,0.474603966,0.194190973,0.591810411,0.570846465,0.076976202,0.063463064,0.185438906,0.128822391
Cheerful Instrumental,0.487581532,0.069438307,0.556339783,0.501551796,0.067061756,0.084333358,0.421612277,0.083714435
Cheerful Instrumental,0.444612593,0.30588883,0.575844058,0.53726201,0.142011195,0.03398619,0.239248668,0.099712852
Cheerful Instrumental,0.388579344,0.25245394,0.6312404,0.529921536,0.151387373,0.053055666,0.254615335,0.124216807
Cheerful Instrumental,0.410990459,0.185302343,0.613196585,0.569648801,0.138258355,0.038318249,0.247666324,0.119657044
Cheerful Instrumental,0.465617412,0.297693578,0.592295318,0.433341999,0.239154753,0.039812878,0.224730401,0.216092834
Cheerful Instrumental,0.514161418,0.109432584,0.557897049,0.521955382,0.093126481,0.048603799,0.34175652,0.110198084
Angry,0.186266078,0.110454726,0.592318074,0.598765361,0.151893857,0.034340952,0.426383924,0.194138475
Cheerful Instrumental,0.534054298,0.101495514,0.543598193,0.488911997,0.100202154,0.049378167,0.39565783,0.030445653
Angry,0.228902362,0.195821959,0.644470387,0.589889172,0.126340847,0.049829249,0.326645254,0.14423616
Happy,0.039222821,0.098914599,0.766364894,0.003882321,0.042761229,0.091806378,0.603731508,0.163090718
Angry,0.071282206,0.149326122,0.6492386,0.575912522,0.029062664,0.04177256,0.444892614,0.137533779
Angry,0.18596436,0.29592024,0.625203872,0.557768326,0.069243248,0.024034204,0.25666037,0.323444377
Happy,0.118515514,0.174643697,0.754501095,0.00016959,0.053623482,0.070024139,0.559612038,0.255415798
Cheerful Instrumental,0.539344141,0.380749044,0.371685025,0.556860108,0.062876219,0.022249329,0.256770978,0.213343239
Sober,0.539795816,0.32318563,0.242765245,0.637129803,0.071253013,0.022712109,0.362296928,0.049500308
Cheerful Instrumental,0.355851152,0.437613978,0.429817606,0.55983925,0.084693816,0.020711109,0.304335952,0.288926356
Cheerful Vocals,0.533256555,0.454129091,0.347889671,0.01532722,0.057099247,0.03564207,0.291103434,0.546690204
Cheerful Instrumental,0.595112155,0.384712372,0.482917147,0.314551105,0.064469185,0.105859021,0.309774512,0.233160651
Cheerful Vocals,0.558111087,0.623845439,0.352582114,0.245422032,0.095982622,0.034295466,0.275266482,0.169181214
Cheerful Instrumental,0.321185936,0.376757063,0.512452118,0.577999508,0.042897434,0.020313802,0.307120526,0.248248359
Exciting,0.262906143,0.449857481,0.422264671,0.484125419,0.044247956,0.036656746,0.37826829,0.411625114
Exciting,0.157877964,0.444279273,0.516257484,0.459588851,0.03716669,0.026629184,0.209438029,0.503976199
Exciting,0.00574272,0.479938269,0.467330404,0.532076877,0.062466622,0.029397869,0.28837123,0.424497927
Happy,0.281551166,0.424989263,0.679134946,0.22199414,0.142795131,0.033871456,0.253124972,0.379469917
Exciting,0.221031963,0.357639187,0.516522144,0.392358034,0.111898764,0.04388381,0.349480892,0.51566958
Exciting,0.044485937,0.287383142,0.535244287,0.50460675,0.126045921,0.022859914,0.321914769,0.504260095
Exciting,0.001791613,0.54047598,0.311074875,0.659625019,0.063272848,0.041078139,0.332153807,0.244934161
Exciting,0.184878882,0.623869059,0.425469683,0.421311133,0.099075135,0.069674805,0.346239985,0.28901053
Exciting,0.041309634,0.533002606,0.200112423,0.7220643,0.089160799,0.066700373,0.230609574,0.295297373
Angry,0.001710876,0.401634363,0.465277308,0.594582032,0.096248598,0.037685553,0.491201376,0.129280162
Angry,0.105920342,0.548883984,0.420689014,0.595624475,0.067599087,0.111578032,0.349359773,0.129181835
Angry,0.284102408,0.390873683,0.498179619,0.544428868,0.062071602,0.293324601,0.355963621,0.072907862
Angry,0.001525318,0.374419052,0.545073186,0.587498113,0.097827859,0.019490287,0.32775249,0.316508105
Angry,0.017565562,0.239987924,0.661513129,0.537656751,0.171723522,0.029239031,0.36835588,0.222245139
Exciting,9.57E-05,0.504873589,0.402022694,0.624780674,0.073526322,0.032698188,0.298471114,0.312360713
Angry,0.000571143,0.430602537,0.576168803,0.587680671,0.078405357,0.029300409,0.329686707,0.146774757
Sober,0.420219735,0.496996183,0.120376204,0.548880789,0.07155968,0.227468905,0.318919479,0.31949506
Exciting,0.004400642,0.380447144,0.496881163,0.469758836,0.055208381,0.020611276,0.354949141,0.508148273
Exciting,0.164071665,0.302276701,0.511065678,0.554408052,0.063952934,0.059701517,0.204127436,0.513644439
Angry,0.110658285,0.506429217,0.445453714,0.613138337,0.066056455,0.042441164,0.377849971,0.089337862
Angry,0.001041196,0.100297109,0.629314357,0.686798149,0.074289482,0.224982082,0.20665989,0.152862597
Angry,0.048367306,0.207917403,0.374146738,0.650801448,0.08154978,0.052019351,0.586984897,0.192340848
Sober,0.51670665,0.467538581,0.163037487,0.628925175,0.073215874,0.020139404,0.240781042,0.168973802
Angry,0.008175618,0.562469523,0.339910636,0.688668813,0.082582917,0.04007635,0.271717093,0.107242665
Angry,2.51E-05,0.425714139,0.244086457,0.766792332,0.07255408,0.028035568,0.40518806,0.031485574
Angry,0.004843768,0.413378036,0.278723386,0.67258988,0.347569529,0.184804389,0.315255843,0.21139484
Sober,0.642052019,0.248857983,0.097944162,0.679836074,0.091783542,0.035833811,0.20953455,0.021348406
Sober,0.595032579,0.295145119,0.25856544,0.652287804,0.073321962,0.021441032,0.240722305,0.052029486
Sober,0.413239198,0.266097626,0.197409616,0.729479648,0.086031446,0.025924361,0.422219135,0.031174099
Sober,0.47649782,0.32297129,0.293718599,0.616721646,0.364246931,0.021927466,0.258102623,0.047429579
Sober,0.622437677,0.242566336,0.357941727,0.610032752,0.070663598,0.023309925,0.218075686,0.019415723
Sober,0.535872153,0.42067963,0.186560285,0.657331566,0.069725666,0.028346258,0.234034725,0.092426861
